Episode;SurvivalTime;TotalReward 
385;21.9;16.82
386;18.1;16.54
387;30.1;18.42
388;21.1;15.86
389;19.4;17.34
390;30.0;24.40
391;25.6;17.58
392;20.1;17.36
393;19.7;16.46
394;19.0;17.28
395;30.0;29.40
396;20.5;17.42
397;23.0;16.82
398;30.0;29.44
399;24.7;26.24
400;30.0;28.04
401;20.0;26.56
402;26.3;17.80
403;21.0;17.44
404;29.9;17.14
405;22.1;16.82
406;22.5;16.86
407;22.1;17.52
408;27.7;17.24
409;26.6;17.78
410;30.2;19.22
411;26.6;17.76
412;21.3;16.76
413;21.1;16.74
414;22.8;17.60
415;24.1;17.66
416;30.0;18.60
417;21.8;17.56
418;23.6;16.90
419;23.5;17.40
420;25.0;26.70
421;23.4;16.94
422;19.6;17.34
423;23.4;16.92
424;30.0;28.02
425;20.2;17.40
426;20.0;17.38
427;30.0;27.28
428;30.1;19.48
429;22.4;17.56
430;19.5;17.32
431;30.2;17.46
432;30.0;19.22
433;30.1;18.68
434;30.2;19.36
435;30.2;18.00
436;23.0;17.98
437;30.1;18.60
438;23.0;17.60
439;22.4;17.52
440;16.7;17.16
441;18.6;17.30
442;21.5;16.80
443;26.5;25.46
444;26.0;26.36
445;22.1;16.84
446;28.2;26.48
447;19.6;18.06
448;21.5;16.80
449;21.0;25.98
450;25.6;17.06
451;19.2;16.68
452;29.1;17.32
453;19.1;17.34
454;30.1;19.26
455;26.0;25.90
456;19.8;16.66
457;22.6;17.56
458;18.1;17.24
459;24.1;17.66
460;21.0;16.74
461;18.3;17.24
462;20.4;16.54
463;20.3;16.70
464;23.3;26.84
465;19.8;17.34
466;20.8;18.14
467;30.0;27.98
468;27.2;27.08
469;30.0;28.00
470;23.3;17.66
471;19.0;25.82
472;30.0;19.48
473;30.1;20.20
474;22.7;23.06
475;22.4;17.56
476;22.5;23.78
477;16.7;17.16
478;24.7;17.02
479;30.1;28.52
480;23.0;26.78
481;18.4;16.56
482;30.0;19.28
483;21.4;26.00
484;30.0;26.60
485;24.3;17.70
486;22.7;17.60
487;24.8;17.74
488;20.8;18.14
489;30.1;21.28
490;20.5;16.74
491;18.5;16.54
492;19.0;16.56
493;20.8;16.68
494;19.7;17.28
495;30.1;19.44
496;30.0;33.70
497;30.1;20.12
498;22.6;16.88
499;23.0;26.78
500;26.5;17.16
