Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
100;72.5;11.72;1;8;160;17;16;3;3;11.9;4;5
101;58.1;6.35;1;5;100;13;12;2;3;44.1;3;3
102;30.6;-0.85;1;5;100;8;8;2;0;17.5;4;1
103;39.2;1.45;1;5;100;11;9;1;1;15.0;4;1
104;25.5;-2.95;1;5;100;6;6;1;0;17.2;5;1
105;23.7;-4.15;1;5;100;4;4;2;0;14.0;6;1
106;57.8;8.95;1;5;100;17;16;1;4;13.6;4;2
107;50.2;2.81;1;9;180;8;7;4;0;14.4;6;5
108;49.8;3.34;1;7;130;11;10;3;2;24.7;5;4
109;60.6;7.04;1;7;130;14;13;2;3;46.7;4;3
110;45.5;4.95;1;5;100;14;13;0;5;26.1;5;2
111;43.2;0.85;1;5;100;8;8;1;0;20.1;4;2
112;49.1;4.04;1;7;130;11;10;3;2;25.8;5;3
113;47.5;4.24;1;7;130;10;10;1;3;13.7;4;1
114;45.9;2.34;1;7;130;8;8;2;1;19.0;4;4
115;49.2;2.84;1;7;130;8;8;3;0;16.2;6;5
116;38.8;2.15;1;5;100;11;10;1;1;13.7;5;1
117;30.8;-0.65;1;5;100;8;8;0;1;8.5;4;2
118;55.1;7.64;1;7;130;14;14;2;3;16.5;4;4
119;47.4;3.94;1;6;120;10;10;2;2;19.9;6;2
120;24.7;-2.75;1;5;100;6;6;1;1;13.7;3;1
121;52.1;4.45;1;5;100;10;10;1;2;25.2;6;3
122;54.5;3.24;1;7;130;8;7;2;1;21.4;5;4
123;45.2;2.65;1;5;100;9;9;2;1;30.9;5;2
124;51.3;6.53;1;8;150;14;13;3;2;17.4;4;5
125;33.6;-0.65;1;5;100;8;7;0;1;13.6;3;2
126;53.2;2.75;1;5;100;8;7;3;1;38.5;4;2
127;50.0;3.04;1;7;130;8;8;2;1;18.9;7;6
128;57.0;7.45;1;5;100;14;14;1;2;20.5;3;3
129;60.2;6.25;1;5;100;11;11;2;1;34.2;5;4
130;118.1;26.69;1;11;220;29;26;4;8;16.0;6;9
131;40.1;2.84;1;6;120;11;10;1;3;8.1;6;3
132;23.5;-3.45;1;5;100;6;5;1;0;14.5;6;1
133;45.8;5.05;1;5;100;13;13;1;2;19.1;4;5
134;35.4;0.45;1;5;100;9;8;1;2;18.2;3;1
135;66.5;10.45;1;5;100;17;16;1;4;19.2;3;2
136;59.5;6.44;1;7;130;11;11;2;2;31.7;4;3
137;39.6;1.55;1;5;100;11;9;2;1;29.9;4;1
138;37.5;1.65;1;5;100;10;10;0;3;20.6;3;3
139;41.4;4.55;1;5;100;14;13;1;3;17.3;4;1
140;21.9;-3.85;1;5;100;5;4;1;1;13.8;6;1
141;48.3;3.95;1;5;100;10;10;2;2;23.5;5;2
142;65.6;9.34;1;7;130;14;13;2;4;23.6;5;2
143;94.3;17.04;1;7;130;20;18;3;6;38.6;4;6
144;84.7;11.43;1;9;160;13;11;3;3;27.5;7;8
145;38.2;0.84;1;6;120;8;8;2;0;14.0;5;2
146;28.4;-2.25;1;5;100;5;5;0;2;15.5;4;0
147;46.1;5.15;1;5;100;14;13;0;3;11.7;4;3
148;31.9;0.35;1;5;100;10;9;1;2;17.3;4;1
149;47.7;2.65;1;5;100;9;8;3;1;35.9;5;2
150;44.2;1.23;1;8;150;8;6;4;0;15.9;7;3
151;35.9;-0.25;1;5;100;8;7;1;0;17.2;4;2
152;58.0;7.34;1;7;130;13;13;3;2;19.2;4;3
153;49.0;1.94;1;7;130;8;6;4;0;27.1;3;4
154;48.6;3.54;1;6;120;11;9;2;1;18.0;5;4
155;57.9;6.94;1;7;130;14;12;1;3;16.0;5;5
156;88.9;11.95;1;5;100;14;12;1;3;42.7;7;7
157;66.8;5.34;1;7;130;8;7;1;0;16.5;6;8
158;29.2;-1.95;1;5;100;6;6;0;1;18.6;4;1
159;81.7;11.65;1;7;130;14;13;1;5;32.9;4;4
160;65.9;8.12;1;8;160;12;11;2;4;21.9;7;3
161;120.1;29.23;0;7;140;14;14;3;3;16.9;7;16
162;33.9;-0.15;1;5;100;8;8;0;1;17.9;4;1
163;35.7;1.84;1;7;130;11;10;1;2;21.2;6;2
164;86.9;13.54;1;7;130;16;16;3;3;14.5;7;5
165;52.5;3.04;1;6;120;8;8;1;1;17.0;5;3
166;53.0;6.15;1;5;100;14;13;0;3;19.0;3;6
167;33.1;0.95;1;5;100;11;10;0;2;16.5;5;2
168;37.7;0.25;1;5;100;9;7;0;2;12.6;5;3
169;53.6;5.85;1;5;100;12;12;0;3;14.7;4;6
170;35.5;-0.45;1;5;100;6;6;1;2;19.2;4;2
171;102.4;15.92;1;8;160;14;14;3;4;35.7;5;11
172;44.4;2.95;1;5;100;11;10;2;1;22.9;5;3
173;102.5;18.14;1;7;130;20;18;2;4;14.6;7;9
174;56.7;7.85;1;5;100;15;14;1;3;37.1;6;4
175;24.6;-4.25;1;5;100;6;3;0;1;13.0;4;1
176;33.0;-1.25;1;5;100;8;6;1;0;12.6;4;3
177;70.4;8.63;1;8;150;11;11;3;1;16.6;6;5
178;58.7;5.62;1;8;160;10;9;4;1;25.9;6;5
179;30.5;-2.65;1;5;100;4;4;2;1;24.2;6;2
180;46.5;4.45;1;5;100;12;11;1;3;22.2;4;4
181;56.7;4.04;1;7;130;8;8;3;0;26.2;4;3
182;57.8;7.23;1;7;140;12;12;4;2;21.1;4;3
183;52.4;5.52;1;8;160;11;11;3;2;18.6;5;4
184;46.7;2.15;1;5;100;8;8;3;0;38.7;6;1
185;28.7;0.25;1;5;100;11;10;0;2;15.3;4;2
186;64.8;6.94;1;7;130;11;10;2;2;22.8;4;6
187;60.1;8.05;1;5;100;14;14;1;3;26.8;4;3
188;98.7;11.52;1;8;160;8;8;3;0;33.1;7;11
189;64.7;7.05;1;5;100;11;11;2;1;44.4;7;6
190;108.6;15.69;1;11;220;11;11;4;2;12.3;7;12
191;42.3;1.14;1;6;120;10;8;3;1;15.3;5;1
192;120.1;25.75;0;5;100;10;10;1;2;14.9;7;18
193;67.5;6.22;1;8;160;8;8;3;1;23.5;6;6
194;79.2;10.45;1;5;100;14;13;1;3;32.0;5;3
195;114.2;15.54;1;7;130;11;11;3;2;49.9;7;10
196;44.4;2.74;1;7;130;11;9;3;1;17.9;5;3
197;39.7;0.85;1;5;100;8;8;1;0;12.7;6;3
198;78.0;11.34;1;7;130;14;14;1;3;15.9;7;5
199;65.1;4.94;1;6;120;8;7;2;0;16.3;7;9
200;103.2;12.05;1;5;100;10;8;1;2;29.9;7;12
201;26.1;-3.45;1;5;100;5;4;1;1;14.3;3;1
202;28.2;-2.05;1;5;100;8;6;0;1;11.3;3;1
203;114.9;19.34;1;6;120;18;16;2;4;13.0;6;13
204;55.5;9.55;1;5;100;17;17;1;5;46.3;4;1
205;120.1;29.24;0;6;120;15;14;2;4;45.6;7;9
206;92.9;11.64;1;7;130;11;10;1;3;19.0;4;9
207;97.8;13.39;1;11;220;10;10;4;3;17.5;7;9
208;108.0;14.54;1;7;130;11;11;1;3;19.8;7;6
209;51.0;4.94;1;6;120;11;11;1;2;18.2;7;4
210;95.1;15.95;1;5;100;20;18;1;5;30.6;6;7
211;27.0;-1.35;1;5;100;8;8;1;0;16.8;4;1
212;59.6;6.95;1;5;100;13;12;1;3;29.7;4;2
213;34.0;1.25;1;5;100;10;10;1;1;20.3;5;2
214;35.5;-0.96;1;7;130;7;5;2;1;18.2;4;2
215;36.0;1.05;1;5;100;10;9;0;2;18.6;4;1
216;120.1;28.05;0;5;100;14;13;3;2;15.8;7;12
217;44.0;1.55;1;5;100;8;8;2;0;26.2;5;2
218;41.9;3.85;1;5;100;12;12;0;3;23.2;4;1
219;36.6;-0.65;1;5;100;6;6;1;1;21.3;6;1
220;120.1;34.03;0;7;140;23;22;2;7;39.8;3;11
221;34.1;-0.76;1;7;130;8;6;1;2;14.4;6;3
222;68.6;8.04;1;6;120;11;11;1;3;22.2;5;2
223;96.3;12.03;1;8;150;11;9;3;2;26.9;7;7
224;84.3;9.35;1;5;100;9;9;1;1;19.3;7;7
225;44.5;3.15;1;5;100;11;10;2;2;24.5;6;3
226;56.2;9.15;1;5;100;17;17;1;3;31.9;3;1
227;68.5;11.54;1;7;130;17;17;1;5;18.8;6;2
228;37.1;0.05;1;5;100;7;6;1;3;24.0;6;1
229;60.2;8.65;1;5;100;15;14;1;4;25.8;4;1
230;44.6;3.25;1;5;100;10;9;2;3;36.3;4;2
231;27.1;-1.15;1;5;100;8;8;1;0;11.3;5;2
232;120.1;26.12;0;10;200;8;8;6;0;12.2;7;13
233;120.1;25.15;0;5;100;8;8;3;1;24.7;7;15
234;120.1;24.24;0;6;120;8;8;2;1;33.6;7;8
235;34.3;0.74;1;7;130;9;9;1;2;15.2;5;2
236;64.4;8.24;1;7;130;15;12;2;3;17.3;4;6
237;45.5;3.95;1;5;100;12;11;0;3;24.1;3;1
238;40.7;2.35;1;5;100;10;10;3;1;30.9;4;1
239;44.6;2.44;1;6;120;10;8;2;1;19.4;5;1
240;54.1;5.95;1;5;100;12;12;1;3;25.9;6;4
241;120.0;26.64;0;6;120;11;11;1;2;14.5;7;15
242;120.0;24.66;0;4;80;8;8;1;1;31.0;6;14
243;38.1;-0.06;1;7;130;8;6;1;1;11.3;6;4
244;88.1;16.54;1;7;130;19;19;2;6;59.4;5;3
245;102.7;14.64;1;7;130;12;12;1;3;17.0;7;11
246;31.9;-0.95;1;5;100;8;7;1;1;14.3;5;1
247;61.7;11.45;1;5;100;19;19;0;5;12.1;4;1
248;81.9;12.04;1;7;130;14;14;3;2;37.0;4;6
249;65.5;9.24;1;7;130;14;14;3;2;26.4;7;5
250;43.7;3.35;1;5;100;11;11;1;2;20.7;3;2
251;31.4;-0.45;1;6;120;8;8;1;1;15.1;5;1
252;57.0;4.42;1;8;160;8;8;4;1;37.8;7;1
253;120.1;26.65;0;5;100;11;11;3;2;28.9;7;12
254;99.2;17.48;1;12;240;16;16;6;4;17.7;4;5
255;54.2;6.35;1;5;100;14;13;2;3;42.1;4;1
256;31.3;-2.15;1;5;100;5;4;1;2;21.8;5;1
257;36.3;0.25;1;5;100;8;8;0;1;12.0;4;3
258;91.4;14.71;1;9;180;17;16;4;4;21.1;7;2
259;80.5;7.05;1;5;100;8;7;1;0;14.7;6;10
260;29.0;-1.45;1;5;100;8;7;0;1;17.8;5;1
261;66.3;5.74;1;6;120;8;8;2;0;10.7;7;8
262;106.0;15.05;1;5;100;12;12;0;4;35.9;7;10
263;120.1;29.43;0;8;160;16;15;5;3;40.2;7;6
264;87.9;12.82;1;8;160;15;14;3;3;24.2;7;5
265;31.0;-2.55;1;5;100;5;5;0;0;18.6;4;1
266;120.1;27.44;0;6;120;13;13;2;2;32.2;7;3
267;120.1;25.62;0;8;160;9;8;4;1;38.2;7;1
268;40.2;2.95;1;5;100;13;11;0;3;14.4;5;2
269;57.8;6.55;1;5;100;13;12;1;3;27.5;6;5
270;67.2;5.44;1;7;130;8;7;4;0;30.6;7;0
271;41.1;2.05;1;5;100;11;9;0;3;17.0;4;4
272;74.0;8.82;1;9;170;11;10;4;1;16.7;6;2
273;35.2;0.25;1;5;100;8;8;0;2;23.7;4;1
274;54.5;6.55;1;5;100;13;13;0;3;16.3;3;2
275;120.0;25.25;0;5;100;8;8;1;1;20.3;6;15
276;29.0;-2.55;1;5;100;6;5;0;0;19.5;4;0
277;96.0;12.72;1;8;160;12;10;2;3;20.9;7;8
278;120.1;25.45;0;5;100;9;8;1;1;23.3;7;11
279;79.8;14.14;1;7;130;19;19;2;4;25.1;5;1
280;73.6;6.94;1;7;130;8;8;1;1;13.0;7;1
281;37.7;0.95;1;5;100;8;8;0;1;18.6;6;2
282;63.2;6.32;1;8;160;11;9;4;1;19.9;5;2
283;57.3;5.35;1;6;120;10;10;2;2;24.3;7;1
284;120.1;30.90;0;10;200;17;16;5;4;25.1;7;9
285;39.8;3.32;1;8;160;11;11;3;1;13.4;3;1
286;64.0;8.94;1;7;130;14;14;1;4;30.7;6;3
287;117.2;18.22;1;10;190;13;13;7;2;47.3;7;8
288;87.3;20.12;1;8;160;25;25;3;6;24.9;4;3
289;76.9;8.94;1;7;130;11;10;2;3;25.2;5;6
290;120.1;25.94;0;6;120;11;9;2;2;28.8;7;11
291;120.1;30.64;0;6;120;17;17;2;4;21.5;7;15
292;59.9;3.95;1;5;100;8;7;1;1;15.2;7;5
293;69.8;12.82;1;8;160;19;18;2;5;23.4;4;2
294;100.6;18.71;1;10;190;19;18;5;5;53.2;7;2
295;120.1;25.13;0;8;160;8;7;3;2;34.5;7;5
296;26.3;-2.35;1;5;100;8;6;0;1;16.9;5;1
297;29.2;-1.45;1;5;100;8;7;1;0;14.3;5;2
298;60.8;9.22;1;8;160;16;14;2;4;16.0;6;4
299;26.2;-2.95;1;5;100;7;5;1;1;18.1;7;1
300;58.8;4.24;1;7;130;8;8;3;0;28.6;7;2
301;120.0;28.04;0;6;120;14;14;3;4;32.1;6;10
302;74.3;8.14;1;6;120;11;10;1;2;9.8;5;5
303;54.3;6.42;1;8;160;12;12;3;2;18.8;5;2
304;37.5;0.94;1;6;120;10;8;1;2;14.8;3;2
305;81.8;8.24;1;7;130;8;8;2;1;20.6;7;4
306;60.3;7.45;1;5;100;14;13;1;3;34.6;3;2
307;60.7;9.45;1;5;100;17;16;1;4;20.9;3;3
308;120.0;25.25;0;5;100;8;8;3;1;26.9;7;12
309;43.6;2.35;1;5;100;11;9;0;3;24.6;4;1
310;36.7;-0.15;1;5;100;8;7;1;1;26.3;4;1
311;88.7;13.52;1;8;160;14;14;4;2;36.7;7;1
312;72.7;11.55;1;5;100;17;16;2;4;43.8;4;3
313;44.9;2.65;1;5;100;11;9;0;3;29.1;4;2
314;66.6;9.44;1;6;120;14;14;1;3;12.3;5;4
315;120.1;31.85;0;5;100;20;19;1;6;20.1;7;9
316;59.1;7.35;1;5;100;13;13;1;2;36.0;4;2
317;64.4;6.95;1;5;100;11;11;1;2;41.2;6;4
318;62.6;9.45;1;5;100;16;15;2;4;27.3;4;2
319;80.7;13.45;1;5;100;17;17;3;4;66.5;6;1
320;120.0;30.85;0;5;100;18;17;1;5;38.1;7;8
321;49.6;5.95;1;5;100;13;12;1;4;34.4;4;3
322;67.4;8.85;1;5;100;14;13;2;3;39.1;5;4
323;48.1;4.54;1;7;130;13;12;2;2;27.2;4;2
324;57.0;7.24;1;6;120;14;13;2;3;11.6;4;2
325;108.6;22.43;1;8;150;23;23;3;5;26.3;7;4
326;88.6;13.44;1;7;130;14;14;5;2;59.0;6;2
327;62.8;8.95;1;5;100;16;14;0;5;38.3;4;1
328;42.8;1.35;1;5;100;8;8;1;1;20.1;6;2
329;36.2;-0.05;1;5;100;8;7;2;0;23.2;4;2
330;72.2;8.74;1;7;130;11;11;2;3;42.6;5;1
331;78.9;13.95;1;5;100;18;18;1;4;43.2;4;4
332;51.0;5.55;1;5;100;13;12;2;3;40.6;4;1
333;35.2;2.75;1;5;100;12;12;0;3;22.0;4;1
334;69.9;7.45;1;5;100;11;10;3;2;55.2;3;2
335;45.2;3.85;1;5;100;11;11;0;3;34.5;5;1
336;61.9;7.35;1;5;100;14;12;0;3;13.2;5;6
337;51.0;4.84;1;6;120;11;11;2;1;12.4;4;4
338;42.6;2.55;1;5;100;10;9;2;2;34.7;6;1
339;120.0;27.23;0;8;160;11;10;5;2;17.2;7;12
340;46.0;3.85;1;5;100;11;11;1;1;30.1;6;1
341;120.1;25.44;0;6;120;11;8;1;2;17.1;7;16
342;57.1;5.25;1;5;100;11;10;1;2;33.0;5;3
343;120.1;25.43;0;7;140;8;8;2;2;23.8;7;14
344;45.0;2.15;1;5;100;11;8;0;2;17.2;3;1
345;105.0;14.64;1;7;130;14;11;2;3;29.4;7;6
346;120.1;29.84;0;6;120;17;17;3;4;22.2;6;11
347;80.4;7.94;1;7;130;8;8;2;1;16.0;7;0
348;120.0;27.53;0;7;140;14;12;2;4;21.9;7;7
349;74.7;8.44;1;6;120;11;10;5;1;40.9;6;1
350;46.8;3.85;1;5;100;11;11;2;1;29.8;3;0
351;90.7;13.35;1;5;100;14;14;1;4;42.5;6;7
352;59.5;5.65;1;5;100;11;10;1;1;18.7;6;3
353;67.5;9.45;1;5;100;14;14;1;3;24.8;7;3
354;120.1;25.43;0;7;140;8;8;2;1;16.7;7;14
355;38.7;1.75;1;5;100;9;9;0;3;19.1;5;1
356;49.0;4.14;1;7;130;11;10;3;2;30.2;5;1
357;63.0;6.25;1;5;100;10;10;2;1;34.8;5;4
358;52.6;5.14;1;7;130;11;11;2;1;22.4;3;2
359;71.8;12.05;1;5;100;17;17;1;3;43.3;4;3
360;52.3;5.24;1;7;130;11;11;2;1;28.0;5;1
361;54.9;5.35;1;5;100;11;11;0;1;36.9;3;2
362;71.6;13.54;1;6;120;20;19;2;4;24.4;3;1
363;51.5;5.04;1;6;120;11;11;1;1;20.1;4;3
364;120.1;27.25;0;5;100;11;11;2;2;20.7;7;15
365;48.9;4.55;1;5;100;11;11;2;2;36.2;4;1
366;48.4;5.05;1;5;100;12;12;2;2;31.6;3;1
367;51.5;4.35;1;5;100;10;10;3;1;34.0;3;2
368;69.5;8.14;1;7;130;11;11;2;2;21.6;6;7
369;51.4;3.55;1;5;100;11;10;2;1;33.7;6;1
370;120.1;27.84;0;6;120;14;13;3;3;38.1;7;14
371;51.7;4.35;1;5;100;11;10;1;3;35.7;4;1
372;52.8;8.75;1;5;100;17;16;0;6;25.9;5;1
373;28.9;-1.45;1;5;100;8;7;2;0;14.4;4;2
374;38.1;0.05;1;5;100;7;6;2;1;20.0;4;1
375;93.9;12.12;1;8;160;11;10;3;1;21.5;7;10
376;39.8;3.04;1;7;130;12;11;1;3;16.1;5;1
377;57.7;7.35;1;5;100;14;13;1;3;14.9;4;5
378;116.9;27.22;1;8;160;29;28;4;7;50.1;5;10
379;89.3;14.95;1;5;100;17;17;1;4;16.1;5;7
380;95.7;16.69;1;11;220;17;16;4;4;13.2;6;10
381;38.9;1.84;1;7;130;11;9;1;2;10.2;5;1
382;29.2;-1.35;1;5;100;8;7;0;2;17.5;5;1
383;21.1;-3.25;1;5;100;6;6;0;1;15.0;4;1
384;120.1;27.43;0;8;160;12;11;4;2;25.6;7;7
385;106.5;21.74;1;7;130;25;22;3;6;28.2;6;5
386;60.6;5.95;1;5;100;11;10;2;2;31.0;5;3
387;68.9;9.35;1;5;100;13;13;2;4;52.7;4;1
388;90.9;15.04;1;7;130;17;16;3;3;44.2;7;3
389;49.2;4.63;1;7;140;11;10;3;1;12.5;4;1
390;72.3;11.84;1;7;130;16;16;3;3;19.9;6;5
391;57.2;4.63;1;8;160;8;8;3;0;14.2;6;2
392;48.5;2.24;1;7;130;8;7;1;1;11.6;5;2
393;77.0;11.54;1;6;120;16;15;2;4;30.1;4;2
394;37.5;0.05;1;5;100;8;7;2;1;25.8;3;2
395;64.8;10.64;1;7;130;17;16;1;5;21.9;6;3
396;21.7;-3.15;1;5;100;7;6;1;0;11.5;5;1
397;75.4;8.92;1;10;180;9;9;3;2;19.1;7;5
398;120.2;31.03;0;7;140;17;17;4;5;59.3;7;4
399;61.3;6.55;1;5;100;11;11;2;3;41.1;4;2
400;70.4;7.65;1;5;100;11;10;3;2;51.8;3;2
401;43.8;3.35;1;5;100;11;11;0;3;35.0;6;2
402;27.1;-1.25;1;5;100;8;8;1;0;13.7;5;1
403;94.7;13.78;1;13;250;11;11;6;1;16.5;7;7
404;107.6;17.30;1;10;200;15;13;4;5;30.0;7;5
405;44.0;2.95;1;5;100;10;10;0;2;15.8;4;2
406;39.8;2.05;1;5;100;10;9;1;2;24.8;4;2
407;51.6;4.95;1;5;100;11;11;1;3;36.7;4;2
408;51.2;5.95;1;5;100;13;13;2;2;28.5;5;2
409;82.8;12.62;1;8;160;14;14;4;3;40.8;6;4
410;70.7;7.72;1;8;160;9;9;3;2;35.0;7;4
411;23.1;-2.95;1;5;100;8;6;1;0;13.9;5;1
412;54.0;3.84;1;7;130;8;8;2;1;22.5;7;4
413;21.8;-2.65;1;5;100;8;7;0;1;12.9;5;1
414;60.4;7.15;1;5;100;13;11;1;5;34.6;3;3
415;53.7;7.34;1;6;120;14;14;1;3;16.8;4;1
416;35.1;-1.75;1;5;100;5;4;0;0;20.2;7;1
417;37.8;-0.55;1;5;100;7;5;1;2;24.4;4;3
418;54.6;5.43;1;8;150;11;10;2;2;20.0;5;3
419;46.9;2.95;1;5;100;11;9;1;1;15.6;4;4
420;54.2;6.94;1;7;130;13;13;1;2;15.2;4;3
421;51.9;5.04;1;6;120;11;11;2;1;27.7;4;3
422;49.3;3.25;1;5;100;10;10;3;2;38.5;3;1
423;83.9;13.95;1;5;100;17;17;1;4;53.9;4;4
424;31.3;-0.65;1;5;100;8;7;0;2;22.1;6;1
425;27.6;-1.65;1;5;100;7;7;0;2;16.9;5;1
426;34.7;0.95;1;5;100;11;9;1;2;15.3;4;1
427;54.3;5.15;1;5;100;12;10;2;3;27.1;4;3
428;49.1;3.74;1;7;130;10;9;1;2;22.5;4;3
429;37.6;0.15;1;5;100;8;7;2;0;25.1;5;1
