Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
182;50.6;0.64;1;7;130;11;8;1;1;23.0;4;5
183;37.7;-1.55;1;5;100;8;8;0;0;30.0;5;2
184;44.9;1.84;1;7;130;9;9;1;2;18.3;3;2
185;59.9;6.24;1;7;130;14;13;1;2;21.3;2;3
186;34.7;-1.75;1;5;100;7;6;0;1;23.9;5;3
187;39.4;0.05;1;5;100;8;8;0;1;33.7;3;2
188;28.4;-3.35;1;5;100;5;5;2;0;20.7;5;2
189;39.4;0.95;1;5;100;10;9;2;3;29.1;5;3
190;49.0;1.55;1;5;100;8;8;2;0;35.8;4;4
191;56.8;5.34;1;7;130;12;12;1;2;19.5;3;3
192;64.6;4.01;1;10;190;8;7;3;0;14.0;6;8
193;36.9;-1.05;1;5;100;7;6;0;2;17.0;5;3
194;62.1;6.52;1;8;160;13;13;2;2;26.3;7;3
195;41.8;-0.25;1;5;100;8;7;0;0;13.1;2;5
196;72.3;8.52;1;8;160;13;13;2;2;30.3;5;5
197;28.4;-3.55;1;5;100;5;5;0;0;19.0;4;1
198;74.4;9.94;1;8;150;17;15;3;3;14.0;3;4
199;83.0;7.96;1;16;310;11;10;7;4;11.1;5;7
200;91.2;12.21;1;10;190;16;14;3;5;17.7;5;7
201;35.2;-2.65;1;5;100;4;4;2;2;19.3;5;2
202;26.5;-3.65;1;5;100;5;4;0;1;12.3;4;2
203;40.8;0.15;1;5;100;9;8;0;1;31.1;5;3
204;43.0;0.82;1;8;160;8;8;2;0;17.6;5;0
205;54.0;1.35;1;5;100;8;8;0;0;44.0;5;2
206;59.8;5.84;1;7;130;13;13;1;2;20.5;5;7
207;110.7;25.85;1;5;100;32;30;0;8;40.1;3;8
208;58.9;7.05;1;5;100;14;13;1;2;34.2;3;2
209;48.6;3.84;1;7;130;11;10;1;1;29.3;5;4
210;40.9;2.15;1;5;100;10;10;0;1;22.8;3;2
211;84.2;12.52;1;8;160;14;14;2;4;38.3;6;9
212;106.4;22.41;1;11;220;23;23;4;6;41.1;5;6
213;70.8;11.03;1;7;140;18;15;2;4;21.2;7;6
214;39.6;2.95;1;5;100;11;11;0;2;14.6;4;1
215;58.1;7.05;1;5;100;14;13;0;2;20.6;4;2
216;69.9;10.82;1;8;160;15;15;2;3;14.5;4;4
217;26.5;-3.45;1;5;100;7;4;0;0;18.0;4;1
218;120.1;27.05;0;5;100;11;10;4;2;18.0;7;13
219;88.4;18.02;1;8;160;23;22;2;5;20.8;6;8
220;57.2;6.65;1;7;130;14;12;1;2;17.8;5;4
221;56.5;7.43;1;8;160;13;13;2;2;18.0;5;2
222;49.7;2.74;1;7;130;8;8;1;0;22.1;5;2
223;73.1;9.81;1;10;190;14;12;3;2;24.4;5;5
224;62.3;8.11;1;9;180;14;12;3;2;21.7;5;4
225;38.3;0.75;1;5;100;10;8;0;1;28.1;5;1
226;82.6;13.42;1;8;160;16;16;3;3;38.8;5;4
227;55.2;4.84;1;7;130;12;11;1;2;11.7;6;3
228;56.7;2.74;1;7;130;11;10;1;1;25.9;3;3
