Episode;SurvivalTime;TotalReward 
281;26.7;17.18
282;25.4;17.10
283;30.1;27.38
284;30.0;32.72
285;25.5;26.40
286;27.9;18.42
287;30.1;38.44
288;30.1;27.40
289;25.6;17.14
290;29.3;26.66
291;30.1;22.06
292;30.1;19.36
293;30.1;27.36
294;30.1;38.74
295;21.1;16.56
296;30.1;20.14
297;28.9;17.40
298;27.9;18.68
299;30.1;38.72
300;30.0;29.50
301;25.2;17.12
302;24.9;17.06
303;28.2;17.34
304;27.3;17.10
305;23.4;16.88
306;23.3;17.00
307;30.0;18.18
308;30.0;18.20
309;26.8;17.24
310;26.5;17.20
311;30.1;38.72
312;30.1;38.74
313;30.0;27.06
314;20.5;16.62
315;21.0;17.28
316;30.0;29.44
317;30.1;27.40
318;30.1;27.40
319;28.6;28.00
320;30.1;27.40
321;30.1;19.20
322;30.2;18.66
323;22.4;16.82
324;30.1;29.48
325;26.0;17.18
326;24.7;17.08
327;30.1;28.76
328;30.1;28.80
329;28.0;27.04
330;30.2;33.64
331;26.7;16.74
332;30.1;19.52
333;30.1;18.88
334;20.2;16.78
335;27.8;17.32
336;30.1;27.44
337;30.0;18.84
338;27.5;17.30
339;30.0;20.26
340;26.8;17.58
341;27.9;17.24
342;27.9;17.32
343;25.0;17.10
344;28.3;18.78
345;23.2;16.98
346;29.7;17.26
347;24.2;16.86
348;30.1;29.50
349;30.1;31.74
350;28.5;26.50
351;27.7;26.52
352;28.1;17.12
353;20.9;17.32
354;29.7;17.26
355;30.0;20.08
356;21.7;16.90
357;30.0;20.32
358;30.0;38.50
359;30.1;18.90
360;30.1;20.26
361;27.5;17.26
362;27.6;17.08
363;26.3;17.14
364;30.1;18.56
365;30.1;25.48
366;28.2;16.40
367;30.1;29.10
368;28.0;24.90
369;26.4;17.22
370;25.4;17.82
371;30.0;27.38
372;30.1;29.50
373;30.1;24.38
374;27.5;17.28
375;27.3;17.30
376;30.1;29.02
377;23.9;17.00
378;21.3;16.88
379;23.7;17.02
380;21.9;16.88
381;30.2;35.74
382;30.0;30.60
383;30.0;18.16
384;30.1;28.64
385;30.1;38.40
386;30.0;29.42
387;26.8;17.70
388;28.8;17.16
389;29.0;17.36
390;25.4;20.32
391;22.9;16.90
392;30.1;28.72
393;30.0;35.68
394;22.8;19.88
395;30.1;22.64
396;27.7;26.52
397;30.1;18.84
398;30.0;20.06
399;30.1;26.44
400;30.1;29.50
401;28.3;17.30
402;27.9;17.26
403;29.8;17.10
404;30.0;29.48
405;27.9;17.36
406;30.0;25.10
407;30.0;29.48
408;29.7;26.68
409;30.1;19.38
410;28.9;21.10
411;30.2;18.38
412;30.0;23.54
413;30.1;27.44
414;30.1;35.72
415;30.1;38.40
416;30.0;18.08
417;29.4;17.40
418;30.0;30.48
419;25.1;17.12
420;30.0;17.80
421;28.1;17.90
422;28.7;17.34
423;30.0;34.94
424;30.1;28.76
425;28.8;18.08
426;30.0;17.94
427;30.0;38.68
428;30.1;28.54
429;30.1;18.76
430;30.1;18.86
431;30.1;38.00
432;30.0;19.56
433;30.0;38.64
434;30.0;28.80
435;27.3;17.04
436;30.1;20.26
437;30.1;19.28
438;30.0;38.68
439;30.1;28.08
440;28.0;17.10
441;30.0;17.46
442;27.3;17.08
443;30.1;17.96
444;30.0;28.08
445;30.2;18.46
446;30.0;29.46
447;26.4;17.92
448;26.3;17.00
449;30.0;18.12
450;29.4;26.32
451;30.0;28.78
452;30.2;19.58
453;30.4;37.92
454;30.1;18.54
455;30.1;28.02
456;30.0;18.86
457;30.1;28.10
458;30.1;18.16
459;30.0;17.24
460;27.1;17.24
461;30.1;27.86
462;30.0;29.40
463;30.1;28.52
464;28.4;26.46
465;30.3;17.16
466;29.4;17.38
467;30.1;27.98
468;29.9;17.94
469;27.8;17.28
470;30.0;18.78
471;28.9;17.08
472;26.4;17.18
473;30.1;18.86
474;26.7;17.90
475;24.4;17.72
476;24.4;17.00
477;30.1;19.34
478;28.9;17.36
479;30.1;18.76
480;28.8;17.10
481;26.8;17.92
482;30.1;19.56
483;30.0;18.18
484;21.7;16.80
485;29.5;17.40
486;28.7;18.06
487;22.8;17.64
488;30.1;18.80
489;30.0;19.96
490;26.0;17.86
491;30.1;35.68
492;27.3;17.98
493;30.0;21.36
494;28.9;17.36
495;29.8;21.36
496;23.4;17.70
497;30.2;29.30
498;25.8;16.92
499;24.6;20.98
500;29.3;21.30
