Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
181;120.1;35.89;0;1;20;25;22;13;17;107.0;2;1
182;120.1;34.95;0;5;100;25;21;12;19;21.1;3;1
183;120.1;34.45;0;5;100;23;21;14;12;57.6;3;3
184;120.1;35.16;0;4;80;24;21;13;16;20.8;2;0
185;120.0;36.53;0;8;160;25;22;17;13;16.9;3;1
186;120.1;34.86;0;4;80;25;22;19;13;21.2;2;1
187;120.1;36.51;0;10;200;28;23;16;12;23.5;3;2
188;120.1;33.76;0;4;80;20;19;11;17;49.5;4;0
189;120.1;34.24;0;6;120;27;22;10;11;26.9;3;1
190;120.0;34.05;0;5;100;22;19;11;7;16.7;2;2
191;120.0;36.78;0;2;40;23;21;9;23;9.7;3;2
192;120.0;35.46;0;4;80;24;20;10;15;41.2;4;1
193;120.2;36.95;0;5;100;22;20;10;20;28.9;3;0
194;120.0;34.45;0;5;100;24;20;12;9;15.4;3;0
195;120.1;36.55;0;5;100;27;21;14;15;80.9;4;4
196;120.0;35.68;0;2;40;25;19;10;23;30.3;3;0
197;120.1;35.59;0;1;20;22;20;14;16;85.9;1;0
198;120.1;34.68;0;2;40;22;20;14;15;61.9;2;1
199;120.1;35.97;0;3;60;25;20;16;16;10.1;2;0
200;120.1;36.16;0;4;80;24;21;15;19;45.2;3;1
201;120.1;36.15;0;5;100;25;20;16;17;11.2;3;0
202;120.0;35.05;0;5;100;26;22;4;11;23.0;3;1
203;120.0;36.26;0;4;80;24;22;9;17;23.0;2;1
204;120.1;36.10;0;10;200;24;21;14;10;9.9;3;4
205;120.1;33.87;0;4;80;23;20;13;12;36.6;2;0
206;120.0;35.06;0;4;80;25;22;11;16;82.7;2;1
207;93.5;15.81;1;10;190;18;15;7;8;30.3;3;4
208;120.3;33.00;0;0;0;23;19;9;15;-1.0;2;0
209;120.0;33.58;0;2;40;22;21;5;8;41.1;2;0
210;120.1;34.15;0;5;100;25;22;9;15;27.8;4;2
211;120.1;34.08;0;2;40;24;21;6;18;39.9;3;0
212;120.2;34.29;0;1;20;26;21;13;14;24.1;4;1
213;46.0;0.85;1;5;100;8;6;2;1;33.0;3;1
214;120.1;33.58;0;2;40;26;21;5;7;89.7;3;1
215;120.0;34.85;0;5;100;26;20;8;11;51.5;4;2
216;120.1;35.30;0;0;0;24;22;8;20;-1.0;2;0
217;120.0;34.00;0;0;0;25;22;14;15;-1.0;2;0
218;120.1;33.97;0;3;60;26;20;5;17;20.3;3;1
219;120.0;31.79;0;1;20;21;19;14;12;102.0;3;2
220;120.2;33.25;0;5;100;22;20;9;20;70.6;4;2
221;120.1;35.23;0;7;140;26;22;13;13;55.4;3;3
222;120.1;34.66;0;4;80;27;22;12;16;20.7;2;0
223;120.1;36.14;0;6;120;29;21;15;14;12.1;3;0
224;120.1;36.12;0;8;160;26;22;13;15;19.9;2;2
225;120.1;35.86;0;4;80;25;21;16;11;17.0;4;0
226;120.0;35.37;0;3;60;25;20;14;12;29.8;2;0
227;120.1;36.04;0;6;120;24;21;14;15;26.1;3;1
228;120.1;35.10;0;0;0;24;22;16;12;-1.0;3;1
229;120.0;36.76;0;4;80;25;22;12;15;44.4;2;0
230;120.0;33.98;0;2;40;25;21;14;16;22.1;2;0
231;120.0;35.18;0;2;40;25;20;8;24;38.2;2;0
232;120.0;36.79;0;1;20;29;23;12;17;83.8;2;0
233;120.1;35.84;0;6;120;26;21;10;10;25.3;3;0
234;120.1;35.99;0;1;20;22;21;19;13;107.2;2;0
235;120.0;36.87;0;3;60;26;22;9;20;20.0;3;1
236;120.0;36.46;0;4;80;28;22;9;16;91.7;2;2
237;120.0;35.38;0;2;40;25;21;17;11;78.6;2;0
238;120.1;34.78;0;2;40;21;19;17;13;57.3;2;0
239;120.1;35.53;0;7;140;25;20;9;15;45.3;4;0
240;120.0;35.56;0;4;80;28;22;12;13;42.2;4;2
241;120.0;35.18;0;2;40;26;22;7;9;47.4;3;0
242;121.0;34.26;0;4;80;25;21;4;8;37.7;4;0
243;120.1;34.50;0;0;0;26;22;6;9;-1.0;2;0
244;120.1;35.40;0;0;0;22;21;12;17;-1.0;2;0
245;120.0;37.76;0;4;80;26;22;11;16;18.7;3;0
246;120.1;35.68;0;2;40;23;20;16;16;11.3;2;0
247;120.1;37.15;0;5;100;26;21;14;18;46.4;4;1
248;120.0;36.24;0;6;120;24;20;13;15;18.8;4;1
249;120.1;36.38;0;2;40;23;23;10;17;78.9;2;0
250;120.0;35.62;0;8;160;23;21;14;12;26.5;2;0
251;120.1;36.65;0;5;100;22;21;17;12;21.1;2;0
252;120.1;35.58;0;2;40;21;21;12;15;60.0;2;0
253;120.1;34.39;0;1;20;21;21;10;14;87.9;2;0
254;55.5;3.85;1;5;100;11;7;0;4;20.8;3;2
255;120.0;35.96;0;4;80;25;21;17;13;33.6;3;0
256;120.1;36.05;0;5;100;28;21;13;13;51.4;3;2
257;120.1;37.03;0;7;140;29;21;12;15;26.4;3;1
258;120.0;36.68;0;2;40;28;21;9;20;63.0;2;0
259;120.1;35.49;0;1;20;27;21;12;15;60.3;2;4
260;120.0;34.58;0;2;40;23;22;13;16;102.9;2;0
261;120.1;33.89;0;1;20;23;19;12;13;112.3;3;0
262;120.1;35.15;0;5;100;25;21;8;10;20.9;3;0
263;120.1;35.39;0;1;20;23;21;10;19;74.5;2;1
264;120.0;35.99;0;1;20;26;21;13;17;44.3;2;0
265;120.1;35.78;0;2;40;25;22;10;15;31.1;2;0
266;120.1;35.08;0;2;40;27;21;13;15;22.5;3;0
267;120.1;35.09;0;1;20;23;21;10;17;96.1;2;0
268;120.1;35.46;0;4;80;29;20;16;15;14.2;2;0
269;120.0;36.08;0;2;40;26;21;17;14;35.9;3;1
270;120.0;36.39;0;1;20;27;22;10;21;116.1;2;0
271;120.1;34.43;0;8;160;25;19;7;10;32.4;3;2
272;118.0;23.52;1;8;160;23;18;12;12;23.5;4;3
273;120.1;34.59;0;1;20;24;20;15;15;51.1;2;0
274;120.1;34.30;0;0;0;23;20;16;16;-1.0;2;0
275;120.2;37.16;0;4;80;30;22;11;16;72.7;2;1
276;120.1;35.45;0;5;100;26;21;17;11;41.7;3;0
277;120.0;35.08;0;2;40;23;20;13;16;66.1;2;0
278;120.1;36.05;0;5;100;26;22;11;18;37.6;3;0
279;120.1;34.81;0;9;180;24;20;14;10;57.0;4;1
280;90.3;16.10;1;10;200;17;14;12;6;57.0;4;1
281;120.0;36.85;0;5;100;26;23;8;10;23.9;3;1
282;120.1;36.78;0;2;40;27;23;10;16;80.6;3;2
283;120.1;35.06;0;4;80;24;22;14;12;42.2;3;0
284;120.0;35.16;0;4;80;24;20;19;10;24.9;3;0
285;120.0;36.10;0;0;0;23;21;13;17;-1.0;2;1
286;120.1;35.37;0;3;60;25;21;15;15;92.1;2;6
287;120.1;36.06;0;4;80;27;21;8;19;25.3;3;2
288;120.1;37.97;0;3;60;28;22;9;17;17.3;3;5
289;120.0;35.88;0;2;40;26;23;13;16;62.1;2;5
290;120.1;33.04;0;6;120;22;18;9;15;49.4;3;3
291;120.2;33.49;0;1;20;21;20;8;7;88.4;3;0
292;97.8;15.73;1;8;160;17;13;2;3;56.9;4;1
293;120.0;36.48;0;2;40;30;22;11;12;64.1;4;0
294;120.0;36.00;0;0;0;24;22;12;15;-1.0;3;0
295;120.0;36.26;0;4;80;25;21;15;13;44.7;3;2
296;120.1;36.18;0;2;40;28;22;11;17;85.4;4;0
297;120.1;35.99;0;1;20;27;21;14;13;10.7;2;2
298;120.0;36.36;0;4;80;27;21;13;13;46.7;2;2
299;120.1;33.99;0;1;20;20;19;14;14;35.8;2;0
300;120.1;35.99;0;1;20;25;21;14;15;94.3;2;0
301;120.0;35.78;0;2;40;25;21;8;18;36.3;4;1
302;120.0;35.28;0;2;40;26;22;16;14;61.8;2;1
303;120.1;34.86;0;4;80;25;19;9;16;30.2;4;1
304;120.1;34.57;0;4;80;26;21;7;8;52.3;4;0
305;120.0;35.96;0;4;80;25;21;9;12;35.7;5;1
306;120.0;34.90;0;0;0;23;20;13;17;-1.0;2;0
307;120.2;36.45;0;5;100;26;21;14;15;50.0;2;1
308;120.0;34.28;0;2;40;26;19;16;11;47.6;3;1
309;120.1;33.80;0;0;0;20;19;17;12;-1.0;3;0
310;120.0;35.69;0;1;20;24;21;16;18;58.3;3;0
311;120.1;35.67;0;3;60;25;21;18;12;97.2;3;1
312;120.1;34.47;0;3;60;25;20;12;9;42.6;2;2
313;120.0;35.96;0;4;80;26;22;10;7;50.7;4;1
314;120.1;33.94;0;7;140;22;18;8;16;59.1;5;2
315;120.1;36.79;0;1;20;25;23;12;14;58.7;3;2
316;120.1;36.79;0;1;20;22;22;12;19;76.8;2;0
317;120.0;36.06;0;4;80;21;20;12;18;13.6;2;0
318;120.1;36.87;0;3;60;23;22;12;17;34.4;2;0
319;120.1;34.58;0;2;40;20;20;7;7;39.9;2;0
320;120.1;34.27;0;3;60;19;19;13;13;52.2;2;0
321;120.0;35.88;0;2;40;23;23;14;16;75.6;2;1
322;120.1;36.72;0;8;160;23;22;11;15;29.2;4;1
323;120.0;35.58;0;2;40;21;20;17;14;92.1;2;1
324;120.0;35.99;0;1;20;24;22;14;18;75.1;2;0
325;120.1;36.03;0;7;140;24;21;12;9;36.5;3;1
326;120.0;35.57;0;3;60;21;21;15;18;25.2;2;0
327;120.1;37.34;0;6;120;23;21;10;21;22.1;3;1
328;120.1;36.54;0;6;120;22;21;16;14;24.5;3;0
329;120.0;36.12;0;8;160;21;19;18;15;20.7;3;1
330;120.0;35.37;0;4;80;22;21;14;13;39.1;3;3
331;120.0;35.86;0;4;80;23;21;17;14;21.0;3;0
332;120.1;35.43;0;7;140;19;18;11;21;22.3;2;1
333;120.1;36.93;0;7;140;24;22;8;12;26.0;3;0
334;120.0;37.67;0;3;60;24;23;7;14;47.7;2;0
335;120.1;36.67;0;3;60;22;21;17;18;41.5;2;0
336;120.1;36.25;0;5;100;21;19;13;20;28.1;2;0
337;120.2;36.57;0;3;60;24;21;14;15;16.0;3;0
338;120.1;35.53;0;7;140;25;21;14;13;18.5;4;0
339;120.1;36.49;0;1;20;25;22;17;14;102.2;2;0
340;120.1;34.08;0;2;40;23;18;17;18;34.1;3;0
341;120.1;36.47;0;3;60;24;22;14;16;25.9;3;1
342;120.0;35.17;0;3;60;25;20;10;19;96.6;3;0
343;120.1;36.94;0;6;120;30;23;17;13;14.8;3;0
344;120.2;37.37;0;3;60;25;22;9;20;20.9;3;0
345;120.1;36.30;0;0;0;25;22;13;16;-1.0;2;0
346;120.1;36.99;0;1;20;26;23;9;20;91.8;2;1
347;120.0;35.58;0;2;40;26;22;13;17;55.4;3;0
348;120.0;35.78;0;2;40;25;22;13;20;38.2;2;0
349;96.7;16.35;1;6;120;21;16;10;12;61.8;3;1
350;120.1;35.89;0;1;20;28;23;12;15;16.3;2;0
351;120.1;35.16;0;5;100;28;21;16;14;35.2;3;0
352;120.0;35.37;0;4;80;22;20;16;15;52.2;3;0
353;120.0;34.89;0;1;20;25;20;16;15;103.2;2;1
354;120.0;36.97;0;3;60;27;21;13;19;13.2;2;1
355;120.1;36.65;0;5;100;25;21;17;14;21.3;3;0
356;120.1;35.18;0;2;40;23;20;14;20;25.1;2;0
357;120.0;35.65;0;5;100;22;19;13;16;76.4;3;0
358;120.0;35.49;0;1;20;27;22;13;16;119.5;3;0
359;120.2;36.64;0;6;120;23;22;15;12;29.5;3;0
360;120.1;35.17;0;3;60;25;19;11;19;41.8;3;0
361;120.0;35.20;0;0;0;23;20;11;19;-1.0;2;1
362;120.0;37.05;0;5;100;30;22;13;15;56.3;3;1
363;120.1;35.06;0;4;80;23;21;19;12;26.5;3;0
364;120.2;33.19;0;1;20;25;21;14;14;74.5;2;0
365;120.1;33.66;0;4;80;26;21;14;15;55.5;2;0
366;120.1;34.48;0;2;40;21;20;12;14;54.5;2;1
367;120.0;35.47;0;3;60;23;22;13;13;55.2;3;0
368;120.1;36.89;0;1;20;29;22;15;16;71.7;2;0
369;120.0;35.87;0;3;60;26;20;15;17;9.0;3;0
370;120.2;36.28;0;3;60;26;21;13;19;31.5;3;0
371;120.1;34.16;0;4;80;25;20;7;9;72.0;3;0
372;120.1;33.80;0;0;0;21;19;11;14;-1.0;1;0
373;120.1;35.68;0;2;40;24;23;12;11;92.4;4;0
374;120.1;34.85;0;5;100;21;19;18;12;57.2;4;0
375;120.1;35.98;0;2;40;22;21;10;16;55.8;3;0
376;120.2;35.50;0;0;0;22;22;15;15;-1.0;2;1
377;120.1;35.19;0;1;20;22;22;15;13;26.5;2;0
378;120.1;35.13;0;7;140;25;20;10;14;57.0;4;1
379;120.0;34.17;0;3;60;19;19;15;13;88.7;5;0
380;120.0;34.99;0;1;20;23;22;9;9;89.4;2;1
381;120.0;35.67;0;3;60;23;20;7;18;39.9;3;1
382;120.0;36.40;0;0;0;28;23;8;13;-1.0;2;0
383;120.2;36.66;0;4;80;27;22;12;12;79.6;3;0
384;120.1;36.18;0;2;40;25;22;13;18;59.7;3;1
385;120.0;36.26;0;4;80;27;21;13;14;21.9;3;0
386;120.1;35.04;0;6;120;25;20;6;10;75.8;3;3
387;120.0;36.29;0;1;20;26;22;9;19;112.6;3;0
388;120.0;36.58;0;2;40;24;22;10;18;80.7;2;0
389;120.1;36.24;0;6;120;27;21;9;18;32.8;3;0
390;120.0;33.97;0;3;60;23;19;19;14;60.2;3;1
391;120.0;35.78;0;2;40;25;20;11;22;46.4;3;0
392;120.1;36.26;0;4;80;27;23;11;11;22.9;3;0
393;120.1;35.04;0;6;120;27;21;4;8;76.7;3;0
394;120.1;35.15;0;5;100;23;21;5;7;26.6;3;0
395;120.1;35.79;0;1;20;22;22;10;15;75.5;3;1
396;120.1;33.29;0;1;20;21;21;16;14;57.6;3;0
397;120.0;35.06;0;4;80;23;21;15;15;10.9;2;1
398;120.0;36.44;0;6;120;24;22;15;14;71.2;4;2
399;120.1;36.64;0;6;120;21;21;19;12;42.0;3;1
400;120.1;37.64;0;6;120;25;23;12;14;26.8;3;0
401;120.0;36.12;0;8;160;24;21;17;11;36.8;3;0
402;120.1;35.94;0;6;120;22;20;14;12;25.5;2;0
403;120.0;35.35;0;5;100;22;20;15;14;14.6;2;1
404;120.0;34.59;0;1;20;20;20;11;13;36.1;3;0
405;120.0;36.83;0;7;140;25;22;13;11;32.0;3;0
406;120.0;35.44;0;6;120;21;21;15;15;27.4;3;0
407;120.0;35.57;0;3;60;22;21;12;15;37.5;3;1
408;120.1;35.07;0;3;60;22;19;12;16;21.7;3;0
409;120.1;35.58;0;2;40;24;22;16;16;40.0;2;1
410;120.1;35.89;0;1;20;25;21;16;16;65.7;3;0
411;120.1;37.35;0;5;100;23;22;20;11;22.0;3;0
412;120.0;33.58;0;2;40;21;20;14;17;26.2;3;0
413;120.1;31.03;0;7;140;25;20;14;12;19.2;3;1
414;83.9;11.73;1;7;140;15;12;10;9;38.7;5;2
415;120.1;35.49;0;1;20;25;23;12;16;98.6;2;2
416;120.4;32.37;0;3;60;22;18;14;15;25.8;2;0
417;120.1;32.98;0;2;40;24;22;12;18;76.4;2;0
418;120.1;35.79;0;1;20;23;21;13;20;65.7;2;0
419;120.1;34.87;0;3;60;28;21;15;15;57.0;3;0
420;120.1;34.87;0;3;60;26;21;12;15;12.1;2;0
421;120.1;33.95;0;5;100;25;18;13;14;29.5;4;1
422;120.1;34.39;0;1;20;27;22;2;10;54.2;2;1
423;120.1;34.62;0;8;160;27;20;7;7;24.6;3;0
424;63.7;5.25;1;5;100;10;8;3;3;46.2;4;2
425;120.1;35.79;0;1;20;26;22;13;17;65.1;2;0
426;120.1;33.84;0;6;120;27;20;13;11;61.8;3;0
427;120.0;35.07;0;3;60;24;20;15;15;56.2;3;0
428;120.1;34.88;0;2;40;26;21;13;15;34.6;3;2
429;120.1;32.46;0;4;80;22;19;17;13;67.2;2;0
430;120.1;34.19;0;1;20;23;20;13;15;108.9;2;1
431;120.1;34.27;0;3;60;27;21;13;15;96.8;3;2
