Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
233;111.3;24.31;1;9;180;25;24;6;9;15.0;6;3
234;71.5;7.71;1;10;200;8;8;6;2;21.7;7;5
235;83.4;16.93;1;7;140;23;20;5;7;26.4;3;2
236;120.0;34.71;0;9;180;26;22;6;6;38.7;6;10
237;73.4;12.13;1;7;140;19;14;3;6;24.8;5;2
238;63.9;8.85;1;5;100;14;14;0;4;36.1;5;5
239;71.6;10.64;1;6;120;17;14;4;4;31.4;4;4
240;91.5;19.22;1;8;160;23;21;5;7;16.4;4;3
241;56.0;6.42;1;8;160;14;11;3;3;17.9;4;3
242;84.8;15.03;1;7;140;21;18;3;6;20.8;6;3
243;74.0;12.62;1;9;170;17;16;6;4;26.5;6;4
244;84.9;15.04;1;7;130;20;18;2;7;34.6;3;5
245;120.1;36.91;0;9;180;27;25;5;10;43.1;7;5
246;108.6;24.09;1;12;240;26;23;7;8;22.9;5;6
247;99.1;17.92;1;8;160;23;17;4;5;18.7;6;4
248;120.1;29.77;0;14;280;14;12;13;2;38.7;8;9
249;120.1;25.04;0;6;120;8;7;5;1;27.7;8;13
250;70.6;7.44;1;8;150;11;9;4;2;23.2;4;4
251;120.1;39.94;0;6;120;34;30;4;12;30.1;4;2
252;98.1;19.81;1;10;190;26;20;5;6;17.3;7;3
253;118.0;24.80;1;11;220;26;22;6;8;25.3;5;3
254;110.6;24.41;1;10;190;26;25;5;9;45.8;6;5
255;59.9;8.82;1;8;160;18;13;3;5;14.3;5;2
256;107.6;24.40;1;11;220;29;25;5;9;18.0;5;2
257;92.0;19.40;1;12;230;26;20;6;8;20.6;5;2
258;116.2;24.29;1;11;220;26;23;8;9;40.8;6;4
259;66.1;7.54;1;6;120;11;11;5;1;13.4;6;0
260;98.4;20.00;1;11;210;23;20;5;8;26.1;5;6
261;120.2;34.71;0;9;180;28;21;6;7;30.9;8;9
262;103.5;21.11;1;9;180;23;21;5;7;25.5;6;5
263;120.1;31.43;0;7;140;19;17;3;6;27.5;6;12
264;31.5;0.15;1;5;100;9;8;0;4;25.3;4;1
265;79.6;12.73;1;7;140;16;15;4;5;28.9;6;2
266;74.5;10.64;1;7;130;17;13;3;3;21.1;5;4
267;106.4;15.28;1;12;240;11;10;5;2;15.2;7;9
268;120.1;27.52;0;8;160;11;11;6;1;21.7;10;13
269;42.1;2.34;1;6;120;11;9;2;2;14.0;4;3
270;91.3;15.02;1;8;160;17;15;5;5;24.6;5;3
271;120.1;36.12;0;8;160;26;25;5;6;29.5;7;5
272;120.0;39.41;0;9;180;34;29;5;11;34.0;3;3
273;89.4;15.93;1;7;140;20;17;4;5;21.5;5;4
274;98.4;21.69;1;11;220;26;23;6;8;24.6;6;0
275;74.6;12.62;1;8;160;19;16;2;7;23.1;5;2
276;69.0;10.81;1;9;180;17;14;4;4;13.2;5;4
277;120.1;34.75;0;5;100;22;21;4;9;32.7;7;6
278;90.3;17.28;1;12;240;21;17;8;5;18.8;5;1
