Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
220;120.2;38.96;0;14;280;31;28;10;10;23.1;4;5
221;54.2;6.04;1;6;120;14;12;4;4;36.9;5;1
222;62.6;7.35;1;5;100;14;12;2;3;21.3;4;2
223;69.9;11.75;1;5;100;19;17;1;6;28.0;4;1
224;57.0;6.44;1;6;120;13;12;5;3;27.4;4;1
225;76.7;12.04;1;7;130;17;15;2;6;40.3;6;4
226;99.4;22.22;1;10;190;27;25;6;8;45.7;3;3
227;120.0;38.03;0;7;140;33;29;6;13;59.0;5;2
228;80.6;16.52;1;8;160;23;21;4;7;27.8;4;4
229;70.2;10.55;1;5;100;17;16;2;4;38.1;3;1
230;120.0;41.93;0;7;140;38;36;6;12;30.8;3;3
231;120.1;41.76;0;4;80;35;35;9;10;41.5;3;0
232;120.1;29.23;0;7;140;17;15;6;3;33.5;7;14
233;53.5;5.95;1;5;100;13;12;0;5;23.0;4;3
234;67.5;7.20;1;11;220;10;10;7;2;27.3;6;2
235;54.5;6.13;1;8;150;14;11;4;4;23.0;5;3
236;108.4;23.60;1;11;220;26;25;8;6;72.2;7;4
237;120.1;40.77;0;3;60;35;35;6;9;53.0;3;1
238;72.8;14.52;1;8;160;21;19;4;8;21.8;4;2
239;120.0;24.92;0;9;180;8;8;4;1;15.8;7;7
240;106.0;19.48;1;13;250;19;18;9;8;55.3;7;3
241;64.8;7.94;1;7;130;13;12;2;4;26.0;6;2
242;77.5;14.21;1;10;190;19;17;5;6;27.3;5;3
243;120.0;40.16;0;4;80;34;32;7;13;62.5;4;0
244;120.0;35.82;0;8;160;25;24;8;8;30.4;6;3
245;120.0;42.40;0;10;200;38;35;7;12;19.8;4;3
246;105.5;22.41;1;11;210;24;23;6;9;28.5;6;5
247;78.3;12.12;1;8;160;17;15;4;3;39.9;5;2
248;119.3;28.94;1;6;120;33;31;4;11;55.0;6;3
249;83.4;14.52;1;9;170;19;16;5;7;32.7;4;3
250;77.1;12.42;1;10;190;17;15;7;3;20.6;5;5
251;76.2;12.81;1;10;190;17;17;5;5;35.2;5;4
252;50.4;3.95;1;5;100;13;11;0;4;32.2;5;2
253;86.3;14.65;1;5;100;20;18;2;4;26.4;5;2
254;120.0;38.97;0;3;60;32;31;6;12;85.8;4;2
255;120.1;42.88;0;2;40;37;36;5;15;29.8;3;0
256;67.2;6.44;1;7;130;9;9;3;3;31.7;4;5
257;97.6;21.35;1;5;100;27;26;2;8;52.5;3;3
258;89.1;15.80;1;11;210;17;17;8;5;34.5;7;5
259;45.0;2.95;1;5;100;11;10;4;1;28.0;5;2
260;101.4;18.91;1;10;190;23;19;5;8;35.6;6;6
261;78.3;12.15;1;5;100;17;16;1;6;29.1;5;4
262;60.1;5.64;1;7;130;11;10;1;4;22.9;6;3
263;55.9;6.65;1;5;100;13;12;3;8;27.0;4;1
264;113.4;26.60;1;10;200;29;28;7;9;57.6;6;5
265;51.7;4.24;1;7;130;13;9;2;4;27.8;3;2
266;90.1;19.32;1;9;170;24;22;4;9;17.1;4;2
267;66.4;10.22;1;8;160;15;15;4;4;39.2;3;2
268;86.4;18.93;1;7;140;24;23;3;10;25.6;5;1
269;120.0;27.19;0;13;260;11;10;9;3;34.5;6;14
270;64.7;9.62;1;8;160;15;14;5;4;33.1;5;2
271;91.0;14.32;1;10;190;16;14;5;4;24.4;6;8
272;57.2;7.45;1;5;100;14;14;1;6;37.1;2;2
273;86.2;18.25;1;5;100;23;23;4;9;42.1;3;1
274;69.6;12.75;1;5;100;20;19;2;7;54.6;3;0
275;99.7;20.50;1;10;200;23;22;8;5;46.0;7;3
276;61.5;6.95;1;5;100;14;12;5;3;38.2;4;3
277;92.8;19.41;1;9;180;23;23;5;6;32.4;5;3
278;84.9;16.84;1;7;130;26;21;2;8;34.4;4;5
279;120.1;30.72;0;8;160;18;17;8;5;48.2;7;10
280;120.1;37.75;0;6;120;31;28;6;10;42.1;4;1
281;84.2;14.02;1;8;160;17;17;6;4;53.0;6;4
282;120.1;36.52;0;8;160;30;26;4;9;22.7;5;5
283;95.1;17.84;1;7;130;23;20;4;6;54.8;7;2
284;75.9;12.25;1;5;100;17;17;2;5;33.4;5;3
285;92.0;22.05;1;5;100;28;28;1;10;56.6;3;0
286;120.0;42.95;0;5;100;38;38;4;11;25.9;4;3
287;54.0;6.34;1;6;120;13;12;1;5;27.3;4;2
288;66.2;8.04;1;7;130;14;12;3;3;21.2;4;1
289;46.0;4.14;1;6;120;13;11;1;4;19.0;6;2
290;73.9;12.34;1;6;120;18;16;2;7;31.3;4;4
291;30.3;-1.15;1;5;100;8;7;1;3;21.9;6;0
292;67.3;10.95;1;5;100;16;16;3;7;57.9;5;1
293;103.1;21.42;1;8;160;25;24;6;7;50.9;6;6
294;87.5;17.02;1;8;160;24;20;4;8;45.5;6;6
295;120.1;38.92;0;8;160;31;30;6;8;43.4;5;6
296;101.2;20.13;1;8;160;23;23;3;5;62.1;5;4
297;97.0;19.61;1;10;200;21;21;7;6;29.8;5;5
298;57.0;7.05;1;5;100;13;13;0;3;45.3;5;2
299;91.1;17.62;1;8;160;22;21;2;7;32.4;3;1
300;65.0;10.04;1;7;130;17;15;1;5;37.4;4;2
301;62.1;5.52;1;9;170;8;8;3;1;29.4;6;3
302;86.5;15.62;1;8;160;19;18;2;5;29.4;4;5
303;120.0;37.44;0;6;120;31;29;6;11;74.1;5;3
304;84.2;12.62;1;10;190;14;13;6;5;32.2;7;5
305;116.8;24.44;1;7;130;27;25;2;12;58.6;6;8
306;58.7;7.54;1;7;130;14;13;3;5;23.3;4;5
307;104.1;23.64;1;7;130;29;28;3;9;26.2;4;6
308;66.6;10.12;1;8;160;15;15;4;4;25.8;5;2
309;114.3;25.09;1;12;230;27;25;8;8;40.5;4;7
310;115.0;26.02;1;8;160;28;28;5;10;55.5;3;6
311;53.6;5.85;1;5;100;14;12;1;5;29.7;4;2
312;120.1;38.56;0;4;80;31;30;4;15;33.2;4;1
313;83.6;15.73;1;8;150;20;20;6;5;47.9;4;1
314;110.6;25.51;1;9;180;30;27;5;12;62.7;5;2
315;37.3;1.35;1;5;100;10;9;1;4;22.1;4;0
316;63.2;8.14;1;7;130;14;13;3;4;29.7;4;3
317;56.3;5.52;1;11;210;11;10;7;1;29.5;7;2
318;62.7;7.73;1;7;140;12;12;7;2;33.5;5;2
319;81.4;15.45;1;6;120;22;20;4;6;56.3;5;4
320;120.1;38.13;0;7;140;32;30;5;10;18.9;3;4
321;50.5;2.85;1;5;100;9;8;3;2;32.2;5;3
322;92.3;21.01;1;9;180;27;25;5;9;18.6;4;5
323;120.0;42.33;0;7;140;36;36;5;12;44.3;4;7
324;67.0;9.45;1;5;100;15;14;3;5;38.9;4;4
325;73.8;12.91;1;9;180;20;17;5;5;6.5;5;5
326;55.2;3.52;1;8;160;9;7;6;1;26.3;7;6
327;51.5;2.85;1;5;100;9;8;2;3;28.4;4;5
328;120.1;33.33;0;7;140;25;22;5;7;14.8;7;14
329;120.1;34.10;0;10;200;23;23;5;7;32.6;6;7
330;96.2;17.44;1;7;140;20;20;3;4;23.2;3;7
331;107.0;15.99;1;11;220;14;13;4;2;26.9;7;10
332;96.7;13.74;1;7;130;16;13;1;3;24.6;6;9
333;61.6;7.32;1;8;160;13;12;5;2;21.7;6;2
334;90.8;19.41;1;9;180;26;23;4;8;23.8;4;4
335;120.1;41.06;0;4;80;35;34;7;12;32.5;3;4
336;104.3;21.61;1;9;180;24;22;7;6;37.6;7;5
337;120.1;37.99;0;11;220;28;28;11;7;44.0;5;4
338;120.0;33.53;0;8;160;23;22;5;6;50.3;6;11
339;59.5;8.25;1;5;100;16;14;5;4;45.9;4;4
340;71.6;13.62;1;8;160;20;19;4;5;17.3;4;2
341;53.7;5.25;1;5;100;14;11;4;2;33.5;4;4
342;120.2;36.07;0;14;270;26;24;11;6;30.2;6;9
343;67.4;9.44;1;6;120;17;14;3;5;33.3;4;4
344;67.3;10.14;1;7;130;17;15;2;6;30.0;4;4
345;113.8;25.91;1;10;190;28;27;4;10;35.0;7;6
346;87.9;16.24;1;7;130;20;20;3;8;29.1;4;5
347;120.1;34.33;0;7;140;25;24;4;7;43.1;3;8
348;54.9;6.45;1;5;100;14;13;5;2;48.2;5;3
349;100.7;23.14;1;7;130;30;27;2;9;44.6;3;4
350;59.4;9.24;1;7;130;17;16;2;4;22.9;4;2
351;120.1;38.66;0;4;80;31;30;7;11;45.2;4;1
352;63.7;9.85;1;5;100;18;16;3;5;33.9;3;0
353;117.4;26.28;1;13;260;30;29;9;9;17.5;6;5
354;120.1;40.02;0;8;160;33;32;7;11;50.6;5;3
355;120.1;40.36;0;4;80;34;33;2;13;18.7;3;2
356;68.0;10.42;1;8;160;17;15;3;4;30.9;4;3
357;56.4;4.35;1;5;100;11;9;1;5;27.2;3;3
358;105.4;23.34;1;7;130;27;26;4;12;79.4;6;4
359;81.7;10.54;1;7;130;13;11;6;4;48.3;6;5
360;120.1;39.74;0;6;120;33;31;5;12;30.2;4;0
361;116.8;24.36;1;14;280;22;22;12;7;25.3;7;3
362;113.4;28.15;1;5;100;35;32;5;12;97.5;5;1
363;120.1;42.33;0;7;140;38;36;3;12;47.7;4;6
364;39.0;1.25;1;5;100;9;8;1;5;32.2;3;1
365;57.0;6.23;1;8;160;12;11;3;4;28.0;6;3
366;120.0;41.07;0;3;60;35;34;3;12;45.9;4;0
367;86.8;18.45;1;5;100;26;24;2;9;36.8;4;1
368;96.6;20.63;1;8;150;25;24;6;8;34.4;4;3
369;83.7;17.63;1;8;150;24;22;3;7;24.6;5;2
370;120.0;41.17;0;4;80;37;35;6;12;56.7;3;0
371;64.7;11.55;1;5;100;20;18;3;6;37.6;3;3
372;43.5;1.85;1;5;100;11;8;3;1;15.6;4;3
373;114.4;30.12;1;8;160;38;33;5;12;80.5;4;3
374;75.0;10.51;1;9;180;12;12;5;5;33.4;5;2
375;57.5;8.73;1;7;140;17;15;3;5;19.9;3;1
376;120.1;39.06;0;4;80;30;29;8;12;57.9;3;0
377;57.1;7.04;1;7;130;15;13;2;4;16.5;3;3
378;84.7;14.01;1;9;180;17;16;3;7;38.8;6;5
379;89.7;17.54;1;7;130;22;21;3;7;39.7;4;4
380;120.1;39.04;0;7;140;32;32;8;10;46.5;5;0
381;56.1;6.24;1;7;130;14;13;2;4;16.8;3;2
382;47.6;3.85;1;5;100;11;11;1;3;21.1;3;3
383;47.6;3.64;1;7;130;10;10;3;2;23.8;4;3
384;46.1;3.55;1;5;100;11;11;1;3;22.9;4;2
385;63.0;8.83;1;8;150;14;14;4;2;19.9;4;4
