Episode;SurvivalTime;TotalReward 
464;23.6;17.82
465;24.7;16.40
466;25.6;17.24
467;27.8;16.60
468;23.3;16.32
469;23.3;17.02
470;30.0;17.40
471;21.5;16.90
472;22.6;17.06
473;20.9;16.92
474;26.6;17.24
475;19.8;16.08
476;23.4;16.26
477;16.8;14.38
478;26.6;16.52
479;21.7;11.02
480;30.1;19.60
481;21.7;16.94
482;22.0;17.66
483;21.0;16.90
484;23.6;17.82
485;22.1;16.98
486;27.9;26.48
487;24.2;16.36
488;26.3;17.18
489;25.5;16.48
490;19.6;17.52
491;28.9;16.72
492;27.8;26.44
493;22.3;16.96
494;24.9;17.14
495;21.9;16.20
496;25.0;16.46
497;28.2;17.34
498;25.2;16.40
499;28.0;17.32
500;28.3;26.44
501;23.8;16.34
502;27.6;16.48
503;30.1;18.20
504;19.1;17.56
505;23.4;26.94
506;25.3;17.20
507;28.1;16.50
508;25.2;16.56
509;23.6;26.96
510;22.8;14.00
511;22.3;26.70
512;30.1;15.78
513;24.4;17.14
514;30.2;27.14
515;18.9;17.58
516;30.1;18.78
517;28.1;35.60
518;30.0;18.82
519;30.1;26.52
520;22.3;26.14
521;25.4;24.04
522;26.1;26.28
523;30.0;18.12
524;21.6;16.86
525;28.8;25.82
526;20.8;16.92
527;23.9;16.34
528;22.7;26.20
529;28.4;17.34
530;30.2;27.30
531;22.3;16.32
532;24.5;26.22
533;23.2;17.04
534;24.8;16.06
535;20.3;16.90
536;25.4;25.54
537;25.8;17.18
538;30.3;25.04
539;30.6;19.58
540;26.4;16.56
541;30.0;17.42
542;23.9;26.92
543;22.7;17.04
544;24.3;17.12
545;19.6;16.88
546;24.0;26.22
547;30.2;27.14
548;23.3;26.18
549;21.4;16.98
550;28.1;16.54
551;18.7;16.76
552;30.3;17.44
553;23.0;26.26
554;26.3;17.60
555;30.5;27.30
556;27.0;26.36
557;27.4;16.48
558;19.1;16.18
559;25.7;16.46
560;23.3;17.78
561;21.0;17.44
562;29.4;16.48
563;24.7;17.16
564;19.9;16.14
565;25.1;16.46
566;30.2;18.86
567;19.4;16.20
568;28.4;16.64
569;21.5;16.22
570;26.7;25.64
571;22.7;17.04
572;27.1;16.46
573;19.4;15.96
574;25.2;16.36
575;20.9;16.24
576;20.3;16.04
577;23.5;17.10
578;26.5;26.44
579;29.3;25.84
580;25.8;23.36
581;24.1;17.10
582;30.2;17.40
583;24.2;17.10
584;30.1;19.40
585;30.2;37.58
586;22.8;17.12
587;30.3;28.02
588;22.4;26.10
589;30.1;28.60
590;30.0;24.36
591;29.6;26.58
592;24.3;23.88
593;20.3;16.06
594;20.1;16.16
595;30.2;18.14
596;31.2;18.48
597;21.1;16.82
598;21.1;16.92
599;25.2;26.24
600;22.4;16.98
601;30.1;27.94
602;30.1;18.60
603;24.3;26.20
604;30.2;34.10
605;21.5;16.96
606;26.0;16.36
607;23.0;17.00
608;21.8;16.88
609;25.8;16.48
610;21.8;26.08
611;27.0;26.30
612;23.0;17.04
613;24.7;17.04
614;30.1;26.56
615;26.0;17.28
616;27.9;16.56
617;26.3;17.98
618;23.1;16.96
619;30.2;18.10
620;30.5;33.16
621;30.0;28.64
622;30.6;23.46
623;27.2;22.62
624;20.4;16.76
625;21.1;17.50
626;24.0;17.78
627;25.8;16.46
628;30.6;27.30
629;30.1;25.76
630;19.3;16.02
631;23.2;26.80
632;22.1;16.18
633;20.2;16.76
634;30.1;24.16
635;27.1;17.96
636;29.9;18.10
637;26.5;16.54
638;27.4;17.26
639;25.1;26.88
640;29.6;16.66
641;22.5;16.92
642;25.9;16.44
643;30.1;18.76
644;22.9;16.34
645;23.8;17.84
646;27.4;16.52
647;24.0;16.28
648;22.9;19.32
649;25.6;27.00
650;30.1;27.22
651;22.9;17.08
652;29.0;26.10
653;18.7;16.80
654;24.9;26.18
655;21.4;26.08
656;21.3;17.32
657;20.0;16.82
658;25.2;26.82
659;29.9;26.38
660;17.8;17.48
661;27.0;27.08
662;30.0;27.06
663;23.7;16.80
664;20.3;17.56
665;21.2;16.92
666;26.5;25.58
667;24.9;16.38
668;23.8;23.24
669;31.9;25.94
670;21.0;26.58
671;25.2;16.96
672;30.6;34.10
673;22.4;16.66
674;30.0;17.14
675;20.1;16.90
676;24.6;26.04
677;22.2;16.98
678;23.9;16.76
679;18.7;16.58
680;21.3;16.86
681;24.7;16.26
682;16.8;16.70
683;22.8;16.22
684;25.4;16.38
685;20.3;16.14
686;30.1;28.72
687;30.1;18.12
