Episode;SurvivalTime;TotalReward 
485;18.6;16.52
486;15.8;17.02
487;18.2;17.18
488;19.4;17.30
489;23.1;16.82
490;16.6;17.10
491;22.3;18.16
492;22.3;17.46
493;21.7;17.44
494;22.4;25.98
495;30.0;27.18
496;30.1;18.68
497;21.0;16.70
498;22.0;16.76
499;16.7;17.10
500;30.0;18.72
